RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL698_none_na_NA_none_hsap_1487_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL700_none_na_NA_none_hsap_2139_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL699_none_na_NA_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL701_none_na_NA_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam
NM_004878	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr9	-	132500614	132515344	PTGES	14730	1787	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004879	-0.0724266604779263	7.06210333166361	1.54285126947212	0.214193897906028	0.738137014571591	chr11	+	125439282	125454584	EI24	15302	2285	7.06657242767822	7.1245566912456	6.94328581169822	7.10301479201711
NM_004882	-0.00304570002185914	5.09548411982455	0.00144780121597421	0.969647830085473	1	chr2	-	175212877	175260443	CIR1	47566	1793	5.28550957783722	4.8621434146141	5.21937980394226	4.93587700036604
NM_004884	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr15	-	65619464	65670378	IGDCC3	50914	4479	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004885	-0.728010337161421	-2.52332539040035	0.248195681747742	0.618348428537342	1	chr4	+	72897520	73013918	NPFFR2	116398	2056	-3.75117937002964	-3.68668331519673	-3.6534311280113	-5.9827175065999
NM_004886	-0.0753616281142723	2.6647919362311	0.235170674603962	0.62771607598763	1	chr19	-	3750770	3761673	APBA3	10903	2117	2.75226158918267	2.58855252154	2.42305209053678	2.77020799103483
NM_004887	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr5	-	134906370	134914969	CXCL14	8599	1973	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004888	-0.0187729618990861	6.43002556025125	0.0919565387416164	0.761704402966621	1	chr9	+	117349993	117361152	ATP6V1G1	11159	1611	6.47728485228012	6.39556419829877	6.41260472448658	6.4246006001985
NM_004889	-0.0759176934860441	5.12942289169832	0.856314204558593	0.354772194960473	0.859785348908562	chr7	-	99055783	99063824	ATP5J2	8041	330	5.22591939785267	5.09141965867915	5.05230177258723	5.11888855020497
NM_004890	0.00937712022296137	4.75115381942294	0.0122507359626072	0.911867693237271	1	chr17	-	4862520	4871132	SPAG7	8612	1025	4.60128929254949	4.87436309739306	4.63102184305287	4.86469791695289
NM_004891	-0.136045928109037	5.02874008017703	2.93506112093245	0.0866753823219261	0.508949709331806	chr2	+	27994583	28002608	MRPL33	8025	518	5.17780758282808	4.98837573194041	5.01870026566564	4.8785293491939
NM_004892	-0.0923193831348411	6.87548561330702	2.25623700842301	0.133077078402145	0.617955162677264	chr1	+	145096406	145116997	SEC22B	20591	1883	6.86067994083233	6.97654485075434	6.82999895410605	6.82178486026897
NM_004893	-0.00753713173992772	6.66188523215319	0.0140392019416069	0.905681685459823	1	chr5	-	134670070	134735577	H2AFY	65507	1708	6.63408142719851	6.69242157404574	6.55907239109341	6.75212131075215
NM_004894	-0.179457756438328	4.62548413483885	4.17950626431859	0.0409156188479003	0.354383563705498	chr14	-	104378624	104387903	C14orf2	9279	652	4.71482222821456	4.68962973592772	4.56659638380196	4.47631147220381
NM_004896	0.00407233951149173	7.34591687543731	0.00547095307551615	0.941037525690885	1	chr10	+	70883907	70932616	VPS26A	48709	2701	7.28236485404058	7.4028291709485	7.32754102926543	7.36553053972398
NM_004898	0.0461831849696744	6.47736876397235	0.375205427703939	0.540180446536463	1	chr4	-	56294067	56413076	CLOCK	119009	10472	6.31940905014149	6.58126986766157	6.48000073297752	6.51371058010523
NM_004900	-0.36201913054556	2.54056136719379	5.02432014190055	0.024993735954057	0.270908621380601	chr22	+	39378403	39388784	APOBEC3B	10381	1130	2.44673111054269	2.88275607386308	2.16086821096102	2.45651173033395
NM_004905	-0.0578579411467043	7.65328150311196	1.38317182267046	0.239561608596832	0.742500239920437	chr1	+	173446485	173457946	PRDX6	11461	1670	7.70398649993996	7.65693815505286	7.64359682041985	7.60169283463902
NM_004906	0.237309717927425	5.91154359134728	9.97902498223051	0.00158333503834282	0.041144951915692	chr6	+	160148029	160177352	WTAP	29323	2244	5.89103007906866	5.6770313304352	6.02823229292771	6.02060815813736
NM_004907	1.54949206858698	7.20344965320342	165.133599466691	8.55313923361166e-38	1.65171591832756e-35	chr19	+	13261281	13265718	IER2	4437	2046	6.45534985002475	6.00756429703676	7.74896119201971	7.81854843469801
NM_004911	-0.0292454607068455	8.69114001855732	0.419676812431256	0.517098352629827	0.99868214343499	chr7	-	148700153	148725782	PDIA4	25629	2952	8.65811682140639	8.75080243720307	8.61548148765051	8.73495677114768
NM_004913	0.0623297386193951	3.51437114970787	0.274985135901041	0.600007135489942	1	chr16	-	89773540	89787394	VPS9D1	13854	2331	3.5847643455155	3.33583126217779	3.69357477057609	3.33912825468857
NM_004914	0.150722950918967	0.632117074921842	0.241363490246473	0.623223060114818	1	chr22	+	23487512	23506531	RAB36	19019	3822	0.562766032919292	0.325096824091263	0.502104973540245	0.70457651453087
NM_004917	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr19	-	51409607	51413994	KLK4	4387	1347	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004918	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr14	+	96152753	96158980	TCL1B	6227	1166	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004923	-0.212611272002268	-0.660933458571069	0.175558341316602	0.675218451038142	1	chr11	-	68474907	68518988	MTL5	44081	2535	-0.73617862510983	-0.969770197762909	-0.764319799570555	-1.4475210359999
NM_004924	0.0254574752960644	8.63963762251306	0.258181948301676	0.611371940713734	1	chr19	+	39138266	39221171	ACTN4	82905	3614	8.62475222106814	8.62785373455376	8.61173011404849	8.69203365790359
NM_004925	0.454369639216494	1.01892495424904	2.85162417848591	0.091281676711341	0.523486585382463	chr9	-	33441151	33447631	AQP3	6480	1871	-0.366463507748607	1.3513628770704	-0.140796246514922	1.87362591541064
NM_004927	-0.227098904574824	5.26154661085073	9.03504490005808	0.00264852549293368	0.0609773052965571	chr11	+	64889715	64894841	MRPL49	5126	2010	5.37763617792723	5.34734610569309	5.18192121318601	5.08648199369342
NM_004928	0.263590197130371	2.17240091444456	2.13649635183105	0.143830052377454	0.638813363352104	chr21	-	45748826	45759285	C21orf2	10459	2233	2.03822961333882	1.96796508463126	2.3707422133399	2.14937870579216
NM_004929	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr8	-	91070837	91095107	CALB1	24270	2531	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004930	-0.0421478939947491	7.57604005251236	0.719003679964656	0.396470914743556	0.902244458063919	chr1	-	19665266	19812135	CAPZB	146869	1779	7.60437197679828	7.5871953835308	7.56720720526005	7.53993480451332
NM_004932	0.641894074530543	-2.28233470565098	0.294846696407051	0.587131262899187	1	chr5	+	31193761	31329253	CDH6	135492	8571	-2.9135845023991	-5.9827175065999	-2.27379078478508	-5.9827175065999
NM_004933	0.335816783470898	-1.45907449391802	0.21562223883259	0.642395991293384	1	chr16	+	89238162	89261900	CDH15	23738	2859	-2.00220072798279	-2.31219694453577	-2.27379078478508	-1.4475210359999
NM_004935	-0.202900418878192	2.36992769266215	1.42929630803509	0.231879315706847	0.742500239920437	chr7	-	150750898	150755052	CDK5	4154	1193	2.43117973994557	2.43201906860512	2.24076276822726	2.2162591352148
NM_004937	0.174602182066763	4.56505529337241	3.728745230245	0.0534835573858026	0.41064975259417	chr17	+	3539761	3566397	CTNS	26636	4220	4.30114406939263	4.63321986240883	4.56271554433243	4.72623002769656
NM_004939	-0.0132705994352361	6.65583705355046	0.0526603207625325	0.818497132945348	1	chr2	+	15731744	15771235	DDX1	39491	2741	6.71497345731982	6.60346197632837	6.67595381173635	6.61735978273305
NM_004941	0.0807624458015727	5.93133463805044	1.10554697922021	0.293051988925309	0.786779527650939	chr17	+	41561333	41601680	DHX8	40347	4200	5.76178310224188	6.01171890658212	5.95462036380932	5.98108955529198
NM_004942	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr8	+	7752086	7754238	DEFB4A	2152	449	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004943	0.121475402001841	4.85532663264567	2.06931276422214	0.1502892302907	0.653694250345094	chr19	-	46286263	46296060	DMWD	9797	3308	4.67905947080091	4.89849627513315	4.87899905274328	4.94247633184135
NM_004944	0.215129737691256	-0.310241315017983	0.241255743926617	0.623300617914865	1	chr3	-	58178352	58196730	DNASE1L3	18378	1076	-0.602133991655753	-0.656806179440663	-0.359002664724784	-0.478972413649223
NM_004945	-0.026118956521419	6.48136553439038	0.178152672805773	0.672965634379847	1	chr19	+	10828728	10942586	DNM2	113858	3654	6.49141268541088	6.49288980605379	6.4158352466441	6.5170303644315
NM_004946	0.719957917461179	-1.8126294752182	0.673841963725504	0.411715321871104	0.915674046341012	chr5	+	169064250	169510386	DOCK2	446136	6097	-5.9827175065999	-1.92576671871524	-2.80461894623971	-1.75397688043783
NM_004947	0.129766928293555	-1.98277143978905	0.018200152403285	0.892684661357998	1	chr3	+	50712671	51421629	DOCK3	708958	8755	-2.38709062565069	-3.68668331519673	-2.27379078478508	-3.53984130733953
NM_004948	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr18	-	28709213	28742819	DSC1	33606	4001	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004949	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr18	-	28645941	28682388	DSC2	36447	5245	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004950	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr12	-	91357455	91398803	EPYC	41348	1539	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004951	0.674069753004344	-2.28222341183677	0.325649096666335	0.568232359319525	1	chr13	-	99946788	99959749	GPR183	12961	1785	-3.75117937002964	-3.68668331519673	-3.6534311280113	-2.67901087003059
NM_004952	-0.270537909419041	0.509073684871269	0.701660430357311	0.40222632744317	0.907367379915236	chr1	+	155051347	155060014	EFNA3	8667	1782	0.562766032919292	0.460943853958154	-0.0429383809572953	0.505040983600649
NM_004955	-0.0743568718361886	7.57275174185711	1.80245435679812	0.179416058098032	0.715578853783118	chr6	+	44187241	44201888	SLC29A1	14647	2323	7.49128589796038	7.71499592682475	7.36868721230498	7.68767649149073
NM_004957	-0.153565318140092	4.90969675081619	3.40818591446109	0.0648737274274837	0.458281183861564	chr9	+	130565136	130576360	FPGS	11224	2308	5.17080159376746	4.74391670978513	4.95794604111599	4.66370254164731
NM_004958	0.0534362775223067	6.25663990029663	0.576525812099952	0.447677322784345	0.950141920650799	chr1	-	11166587	11322608	MTOR	156021	8636	6.06988431518953	6.37850652781291	6.21413390046525	6.34340128599066
NM_004959	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr9	-	127243514	127269699	NR5A1	26185	3095	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004960	-0.0634966485544043	7.78297950002077	1.66554142520649	0.196856789599793	0.738137014571591	chr16	+	31191430	31206192	FUS	14762	5119	7.9499157983607	7.66135242463696	7.87166986974032	7.61363004817458
NM_004961	0.161548035344818	1.30363394318306	0.444829958264475	0.504800405500997	0.990497426034876	chrX	-	151121595	151143151	GABRE	21556	3152	0.562766032919292	1.60706018794394	0.846572372430252	1.69755995648583
NM_004962	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr10	-	48425787	48439138	GDF10	13351	2647	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004963	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr12	-	14765567	14849519	GUCY2C	83952	3695	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004964	0.0513413673334656	6.60260356459532	0.676792719294665	0.41069333229096	0.915026281343186	chr1	+	32757707	32799224	HDAC1	41517	2091	6.61269853279785	6.53679583339018	6.60602465474615	6.64796485842496
NM_004965	-0.0702858794620419	7.99550077607252	2.20157214892887	0.137870061494637	0.625320117607876	chr21	-	40714240	40721047	HMGN1	6807	1304	8.14246407979896	7.90491762499961	8.07095346022189	7.83593198782514
NM_004967	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr4	+	88720701	88733601	IBSP	12900	1591	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004968	0.0454263252088763	4.3344869279936	0.229182573438328	0.632130601420755	1	chr7	-	8152814	8302242	ICA1	149428	2409	4.28825397502574	4.32137377257993	4.27083078016278	4.43010067230466
NM_004969	0.0212090761498143	6.62108591883654	0.129396700237143	0.719058382556975	1	chr10	-	94211440	94333852	IDE	122412	5896	6.40747609986828	6.79240259257887	6.46448493528327	6.78002325283261
NM_004972	0.0859719106349172	4.55681594927722	0.893222682233988	0.344605483251359	0.852070614395318	chr9	+	4985244	5128183	JAK2	142939	5285	4.30967392395166	4.69308317960504	4.49101376457048	4.6913923495637
NM_004973	0.317590184531896	3.74736917492961	8.18299297039714	0.0042284935814931	0.0857708907071349	chr6	+	15246205	15522273	JARID2	276068	6097	3.49037548221378	3.65907426376177	3.85460090297066	3.92999591397139
NM_004975	-2.28206569060891	-2.81282841897317	1.30220970073366	0.253809990531929	0.742500239920437	chr20	-	47988504	48099181	KCNB1	110677	3756	-3.75117937002964	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004977	0.986013791419949	-0.33854304201809	4.77899445176166	0.0288089384209275	0.294230523268242	chr19	-	50818764	50832634	KCNC3	13870	3176	-0.73617862510983	-1.62127929098548	-0.245777939640658	-0.00265908503829713
NM_004978	-0.0216533802433436	5.05186677707291	0.0712788732724654	0.789483762817983	1	chr1	+	110753335	110776674	KCNC4	23339	4437	4.81108508129999	5.28004985052583	4.86960542207884	5.18716420326018
NM_004979	0.528846358984379	0.661718663000932	3.01363441487129	0.0825669709475896	0.50492608009481	chrX	-	48818638	48828251	KCND1	9613	4720	0.443814217141486	0.0938416980109234	0.435757633527755	1.13159368096234
NM_004980	-1.25898011170029	-2.39781506264681	0.861557805330202	0.35330311776662	0.858439913942218	chr1	-	112318453	112531777	KCND3	213324	2693	-2.38709062565069	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_004982	-3.12707065690157	-2.66086089588537	2.60325726749383	0.10664433123845	0.561367385685503	chr12	-	21917888	21927755	KCNJ8	9867	2389	-2.9135845023991	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004983	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	+	160051359	160059212	KCNJ9	7853	3029	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004984	2.36542309731081	-2.81278798336135	1.47274439151406	0.224913189255918	0.738137014571591	chr12	+	57943846	57978554	KIF5A	34708	3897	-5.9827175065999	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_004988	-8.5718677548981e-17	-2.98271782599268	0	1	1	chrX	-	152481521	152486116	MAGEA1	4595	1709	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004990	-0.0251845879130652	6.14400435009221	0.160858102717976	0.68836770834996	1	chr12	+	57881735	57910438	MARS	28703	2847	6.15044338299369	6.15758896231201	6.10094837515837	6.15737077698664
NM_004992	-0.00249014605029403	6.01778471345009	0.00138350327409142	0.970329147470259	1	chrX	-	153287263	153363188	MECP2	75925	10241	5.90376268818888	6.1259983010149	5.95905602414751	6.06664448657349
NM_004994	0.967892984790328	-2.52328498231446	0.445025218257523	0.504706915778019	0.990416671619556	chr20	+	44637546	44645200	MMP9	7654	2336	-5.9827175065999	-3.68668331519673	-2.80461894623971	-5.9827175065999
NM_004995	-0.00477854389713588	9.32697663232082	0.0126033056808375	0.910613732079378	1	chr14	+	23305741	23316808	MMP14	11067	3594	9.12274230947411	9.51039392996226	9.11629709505488	9.50724588930093
NM_004996	0.0528912181573545	6.9183966631708	0.893767146605633	0.344458484534728	0.852029384370635	chr16	+	16043433	16236930	ABCC1	193497	6563	7.00684679109915	6.76312901952314	7.03227334837596	6.84574564868036
NM_004997	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr1	-	203136938	203144942	MYBPH	8004	1806	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_004998	0.0375806182989397	7.19310202937135	0.274169654112214	0.600548348668817	1	chr15	-	59428167	59665071	MYO1E	236904	5110	7.10750672962014	7.23765844247182	7.25062599099732	7.16851393757366
NM_005001	-0.0177108552523428	3.21149298649008	0.0182445060799932	0.892554769807578	1	chr19	-	8376183	8386280	NDUFA7	10097	585	3.36502913096092	3.01004437171222	3.19888612739832	3.16948501818589
NM_005002	0.058816329516706	5.22887434527123	0.597477682507155	0.439542025960782	0.943426079840267	chr12	+	4758263	4796720	NDUFA9	38457	1609	5.23041889104866	5.15790850584917	5.32625126715342	5.17600696056478
NM_005003	-0.207696964685868	4.92572709855407	6.48759235032598	0.010863000443038	0.161494331016884	chr16	-	23592334	23607639	NDUFAB1	15305	667	5.01261293766094	5.02171790141225	4.83462916143282	4.78248617705359
NM_005004	-0.125346103074217	5.37357170937716	2.90736336639553	0.0881759201893944	0.514880990306785	chr10	-	102283485	102289680	NDUFB8	6195	741	5.40177315749767	5.45703650357541	5.24624420793215	5.36225873261567
NM_005005	-0.118828627126456	5.32484187701503	2.08644626254455	0.148611416895871	0.650583174821733	chr8	+	125551342	125562227	NDUFB9	10885	719	5.37560641557414	5.37770808002776	5.138258094242	5.37694962265159
NM_005008	-0.0808104606275957	6.09655854534409	1.62615455572033	0.202235753606033	0.738137014571591	chr22	-	42069936	42084913	NHP2L1	14977	1732	6.27545276577853	5.9710475133185	6.17399542366311	5.91383992364895
NM_005012	0.01425335359579	3.21782366722031	0.0109106943395982	0.916808857635831	1	chr1	+	64239689	64647179	ROR1	407490	5854	1.23503440914497	4.04691866722385	1.76114110069944	3.93662214044293
NM_005013	-0.00760201065788232	6.62088864643732	0.0177049895884046	0.894145851930009	1	chr11	+	17298285	17353070	NUCB2	54785	1612	6.58573588365075	6.66014235419072	6.57071297128971	6.66002738307707
NM_005014	-0.415443946656937	1.7109335748901	3.80517073886428	0.0510945663447141	0.400830061582833	chr9	-	95176526	95186836	OMD	10310	2542	1.55502279481588	2.09870244144952	0.896760901942697	1.84573360418719
NM_005015	0.0179467278529885	6.78225475897823	0.0964950734988861	0.756076929036526	1	chr14	+	23235730	23240998	OXA1L	5268	1719	6.68905516922175	6.85077277928076	6.67055466068632	6.90438495130209
NM_005017	0.00985093231384691	5.33639948479214	0.0179213583848602	0.893504837235918	1	chr3	-	195965252	196014584	PCYT1A	49332	1583	5.19632557476198	5.45296830637392	5.20451287315239	5.4643801693003
NM_005018	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr2	-	242792032	242801058	PDCD1	9026	2112	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_005021	-3.12707065690157	-2.66086089588537	2.60325726749383	0.10664433123845	0.561367385685503	chr6	+	131958441	132068550	ENPP3	110109	3165	-2.9135845023991	-5.9827175065999	-5.9827175065999	-5.9827175065999
